일자,구분1,발전소코드,발전소용량(KW),0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,합계
2023-03-22,실측,B1785,1600.62,0.0,0.0,0,0,0,0.0,0.0,12.0,111.6,226.8,20.4,16.8,24.0,16.8,15.6,14.4,48.0,439.2,859.2,122.4,0,0,0,0,1927.2
2023-03-22,실측,B1727,1642.5,0.0,0.0,0,0,0,0.0,0.0,26.4,111.6,246.0,387.6,376.8,535.2,310.8,92.4,68.4,44.4,10.8,0.0,0.0,0,0,0,0,2210.4
2023-03-22,실측,B1794,1807.92,0.0,0.0,0,0,0,0.0,0.0,28.93,131.98,292.88,390.51,500.79,634.57,415.82,377.85,303.73,168.13,32.54,0.0,0.0,0,0,0,0,3277.71
2023-03-22,실측,B1728,2082.08,0.0,0.0,0,0,0,0.0,1.8,55.8,232.2,691.2,223.2,286.2,325.8,304.2,279.0,491.4,568.8,655.2,1011.6,993.6,995.4,995.4,801,129.6,9041.4
2023-03-22,실측,S5037,2219.0,0.0,0.0,0,0,0,0.0,0.0,3.36,165.36,438.0,160.08,149.52,151.2,152.4,151.44,153.6,69.6,1202.16,5.28,0.0,0,0,0,0,2802.0
2023-03-22,실측,B1783,2744.56,0.0,0.0,0,0,0,0.0,0.0,79.2,331.2,1101.6,232.8,192.0,244.8,194.4,122.4,237.6,271.2,753.6,1555.2,1552.8,1550.4,1552.8,948,4.8,10924.8
2023-03-22,실측,B1733,2838.6,0.0,0.0,0,0,0,0.0,0.0,30.96,209.76,346.56,96.24,39.6,159.12,47.04,31.68,27.12,107.52,532.08,1294.32,932.88,49.68,0,0,0,3904.56
2023-03-22,실측,S5034,2900.0,0.0,0.0,0,0,0,0.0,5.86,105.27,883.23,2032.24,2192.18,2527.0,2714.69,2533.45,1699.91,1048.13,413.17,1555.06,1574.11,1574.56,626.5,0,0,0,21485.34
2023-03-22,실측,B1729,2919.525,0.0,0.0,0,0,0,0.0,0.0,9.6,180.96,306.24,101.28,39.6,81.36,45.84,29.76,24.72,84.48,569.04,1463.76,500.64,0,0,0,0,3437.28
2023-03-22,실측,B1731,2956.875,0.0,0.0,0,0,0,0.0,0.0,30.48,194.88,343.2,86.16,37.68,96.48,42.96,29.04,25.92,100.08,619.44,1453.92,493.92,0,0,0,0,3554.16
2023-03-22,실측,B1782,2970.24,0.0,0.0,0,0,0,0.0,0.0,88.8,364.8,1228.8,232.8,211.2,278.4,201.6,189.6,367.2,283.2,818.4,1665.6,1660.8,1663.2,1663.2,926.4,16.8,11860.8
2023-03-22,실측,B1792,2992.5,0.0,0.0,0,0,0,0.0,0.0,36.16,250.7,426.66,561.65,759.32,530.32,359.17,166.33,139.81,120.53,96.42,0.0,0.0,0,0,0,0,3447.05
2023-03-22,실측,S5045,2995.2,141.6,0.0,0,0,0,0.0,2.4,134.4,636.0,1219.2,295.2,700.8,813.6,708.0,988.8,1111.2,799.2,338.4,24.0,0.0,1300.8,1252.8,1250.4,1096.8,12813.6
2023-03-22,실측,B1736,2995.2,0.0,0.0,0,0,0,0.0,0.0,0.0,100.8,288.0,475.2,657.6,547.2,324.0,187.2,148.8,168.0,110.4,0.0,0.0,0,0,0,0,3007.2
2023-03-22,실측,S5036,2997.0,0.0,0.0,0,0,0,0.0,0.0,125.35,793.06,1388.46,248.28,137.4,132.58,122.94,101.24,94.01,55.44,1636.75,1713.88,1713.88,566.47,0,0,0,8829.76
2023-03-22,실측,S5044,2997.0,0.0,0.0,0,0,0,0.0,0.0,132.58,795.47,1395.7,250.7,137.4,134.99,122.94,103.65,98.83,57.85,1617.46,1713.88,1713.88,609.86,0,0,0,8885.2
2023-03-22,실측,B1735,5587.56,0.0,0.0,0,0,0,0.0,0.0,60.48,398.4,646.08,217.92,102.24,202.08,113.76,80.16,72.96,193.92,1158.24,2955.36,1003.68,0,0,0,0,7205.28
2023-03-23,실측,B1739,98.825,0.0,0.0,0,0,0,0.0,0.0,0.04,1.64,7.64,7.88,7.32,4.44,7.44,7.64,7.56,6.56,1.8,43.48,28.64,0,0,0,0,132.08
2023-03-23,실측,B1737,99.125,0.0,0.0,0,0,0,0.0,0.0,0.04,1.68,7.4,7.48,5.72,5.72,5.36,5.28,5.76,9.08,5.8,40.04,30.0,0,0,0,0,129.36
2023-03-23,실측,B1742,99.125,0.0,0.0,0,0,0,0.0,0.0,0.08,1.8,7.48,8.52,7.76,7.72,6.64,6.48,7.76,10.08,6.08,43.52,19.0,0,0,0,0,132.92
2023-03-23,실측,B1740,99.13,0.0,0.0,0,0,0,0.0,0.0,0.08,1.76,7.52,10.32,7.56,7.6,6.56,6.48,7.68,9.24,6.04,35.0,27.24,0,0,0,0,133.08
2023-03-23,실측,B1738,99.13,0.0,0.0,0,0,0,0.0,0.0,0.08,1.56,6.68,6.96,5.52,5.6,5.28,5.28,5.64,9.4,6.48,40.56,31.36,0,0,0,0,130.4
2023-03-23,실측,B1741,99.13,0.0,0.0,0,0,0,0.0,0.0,0.08,1.68,6.96,11.16,7.72,7.64,6.64,6.44,7.76,8.96,6.4,30.64,31.36,0,0,0,0,133.44
2023-03-23,실측,B1788,99.645,0.0,0.0,0,0,0,0.0,0.0,0.08,1.92,7.8,9.08,7.32,7.36,6.64,6.6,7.52,9.92,6.36,39.0,27.76,0,0,0,0,137.36
2023-03-23,실측,B1786,99.645,0.0,0.0,0,0,0,0.0,0.0,0.12,1.92,7.76,7.28,5.36,5.52,5.32,5.32,5.56,9.44,6.24,40.32,34.4,0,0,0,0,134.56
2023-03-23,실측,B1787,99.645,0.0,0.0,0,0,0,0.0,0.0,0.12,1.92,7.68,9.52,7.56,7.56,6.72,6.64,7.68,9.76,6.32,37.96,26.0,0,0,0,0,135.44
2023-03-23,실측,G1053,249.48,0.0,0.0,0,0,0,0.0,0.0,1.9,19.1,25.0,10.1,0.1,0.1,0.1,20.2,92.1,45.0,24.1,133.2,161.1,161.1,66.6,0,0,759.8
2023-03-23,실측,G1018,288.0,0.0,0.0,0,0,0,0.0,0.0,1.08,8.16,24.67,45.67,26.83,12.98,32.35,41.81,30.14,25.94,10.75,2.18,0.0,0,0,0,0,262.58
2023-03-23,실측,G1034,298.08,12.2,0.0,0,0,0,0.0,0.0,1.2,10.2,19.6,22.4,23.6,18.8,18.8,14.0,17.0,40.0,27.4,2.6,0.0,31.2,0,0,0,259.0
2023-03-23,실측,S5004,300.8,0.0,0.0,0,0,0,0.0,0.0,1.28,3.88,13.1,20.7,21.14,29.84,32.64,15.6,29.84,30.74,6.7,2.12,0.0,0,0,0,0,207.58
2023-03-23,실측,S5043,320.76,0.0,0.0,0,0,0,0.0,0.0,10.33,49.62,80.73,114.31,153.15,199.88,229.96,192.42,182.06,230.77,238.76,198.46,191.88,171.63,3.13,0,0,2247.1
2023-03-23,실측,G1039,327.31,0.0,0.0,0,0,0,0.0,0.0,1.2,9.8,12.2,21.4,31.2,102.6,102.8,91.6,88.6,80.2,75.6,3.4,0.0,0,0,0,0,620.6
2023-03-23,실측,S5007,339.2,0.0,0.0,0,0,0,0.0,0.0,3.44,13.56,28.26,44.22,95.86,106.92,149.44,167.4,164.2,139.24,41.78,12.74,0.0,0,0,0,0,967.06
2023-03-23,실측,S5020,341.64,0.0,0.0,0,0,0,0.0,0.0,5.88,12.84,31.56,40.2,92.4,126.0,61.44,64.92,79.2,80.88,50.64,6.84,0.0,0,0,0,0,652.8
2023-03-23,실측,G1022,347.0,0.0,0.0,0,0,0,0.0,0.0,2.24,18.04,62.12,60.24,40.08,35.12,38.8,73.8,125.12,51.24,10.88,1.28,0.0,0,0,0,0,518.96
2023-03-23,실측,S5014,364.23,0.0,0.0,0,0,0,0.0,0.0,0.6,10.0,31.2,116.8,118.8,48.4,87.8,65.0,65.6,31.2,16.2,2.6,0.0,0,0,0,0,594.2
2023-03-23,실측,G1019,371.07,0.0,0.0,0,0,0,0.0,0.0,0.32,9.28,36.8,40.96,92.48,82.24,49.28,125.76,121.6,93.44,20.8,3.84,0.0,0,0,0,0,676.8
2023-03-23,실측,S5027,377.01,0.0,0.0,0,0,0,0.0,0.16,6.72,11.04,30.08,91.36,177.12,226.56,164.0,159.04,117.92,138.24,54.56,6.08,0.0,0,0,0,0,1182.88
2023-03-23,실측,S5017,383.4,0.0,0.0,0,0,0,0.0,0.0,4.16,20.64,23.68,46.56,76.96,127.2,120.64,127.84,162.24,109.28,43.04,7.84,0.0,0,0,0,0,870.08
2023-03-23,실측,G1032,400.77,0.0,0.0,0,0,0,0.0,0.16,5.6,17.92,65.28,147.84,95.04,80.16,136.32,91.36,123.2,50.56,24.16,5.92,0.0,0,0,0,0,843.52
2023-03-23,실측,S5021,415.35,0.0,0.0,0,0,0,0.0,0.0,3.0,17.4,36.4,29.6,50.8,55.6,78.2,60.6,59.2,38.8,18.4,0.6,0.0,0,0,0,0,448.6
2023-03-23,실측,S5024,427.0,0.0,0.0,0,0,0,0.0,0.08,11.1,51.29,163.6,137.46,244.82,396.63,510.92,579.61,445.35,211.59,99.67,27.77,0.37,0,0,0,0,2880.26
2023-03-23,실측,S5032,428.13,0.0,0.0,0,0,0,0.0,0.0,0.2,1.8,8.2,14.8,61.4,72.4,49.4,35.0,33.0,21.2,9.0,0.2,0.0,0,0,0,0,306.6
2023-03-23,실측,S5002,428.8,0.0,0.0,0,0,0,0.0,0.02,3.08,12.7,16.38,17.68,32.1,72.9,145.2,110.58,118.84,85.26,28.86,4.0,0.0,0,0,0,0,647.6
2023-03-23,실측,S5028,434.97,0.0,0.0,0,0,0,0.0,0.0,1.6,19.2,45.6,73.0,99.2,189.0,180.4,99.2,82.2,59.0,28.6,8.2,0.0,0,0,0,0,885.2
2023-03-23,실측,B1780,453.33,0.0,0.0,0,0,0,0.0,0.0,4.8,15.0,30.0,48.2,74.0,61.8,67.4,51.6,30.4,49.2,24.6,2.4,0.0,0,0,0,0,459.4
2023-03-23,실측,B1779,453.33,0.0,0.0,0,0,0,0.0,0.0,3.4,14.2,30.2,49.4,72.6,62.0,67.2,52.6,32.4,51.0,26.0,2.4,0.0,0,0,0,0,463.4
2023-03-23,실측,B1781,453.33,0.0,0.0,0,0,0,0.0,0.0,4.2,15.0,31.4,51.0,75.2,64.6,70.0,54.4,32.8,51.0,27.4,2.6,0.0,0,0,0,0,479.6
2023-03-23,실측,S5038,473.04,0.0,0.0,0,0,0,0.0,0.2,10.2,28.4,51.6,59.0,38.0,43.2,51.6,64.6,69.6,117.2,48.0,7.4,0.0,0,0,0,0,589.0
2023-03-23,실측,S5009,479.52,0.0,0.0,0,0,0,0.0,0.2,9.8,32.8,54.6,48.2,49.8,70.8,81.0,88.0,105.6,102.8,45.4,5.6,0.0,0,0,0,0,694.6
2023-03-23,실측,S5018,485.64,0.0,0.0,0,0,0,0.0,0.0,3.2,28.6,57.4,99.2,135.4,56.8,99.0,193.6,187.4,115.6,27.8,4.6,0.0,0,0,0,0,1008.6
2023-03-23,실측,G1066,485.94,0.0,0.0,0,0,0,0.0,0.2,8.6,31.2,47.4,118.2,213.2,222.0,189.0,149.4,114.2,75.6,54.4,7.0,0.0,0,0,0,0,1230.4
2023-03-23,실측,B1790,488.25,0.0,0.0,0,0,0,0.0,0.0,1.2,4.8,11.8,18.2,68.6,51.8,52.2,36.2,41.0,25.2,13.2,0.4,0.0,0,0,0,0,324.6
2023-03-23,실측,S5026,492.03,0.0,0.0,0,0,0,0.0,0.0,4.8,25.4,26.6,58.0,82.8,159.6,154.8,154.2,229.2,146.6,45.8,8.0,0.0,0,0,0,0,1095.8
2023-03-23,실측,S5030,492.03,0.0,0.0,0,0,0,0.0,0.0,7.0,30.6,58.0,82.8,159.4,192.2,288.0,267.2,224.2,197.4,55.2,16.2,0.0,0,0,0,0,1578.2
2023-03-23,실측,G1026,495.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7.6,19.6,4.4,0.0,0.0,0.0,0.0,0.0,70.0,271.6,300.0,175.2,83.6,14.4,0,0,946.4
2023-03-23,실측,G1025,495.72,0.0,0.0,0,0,0,0.0,0.0,3.8,23.8,39.4,14.0,8.0,7.0,5.4,4.0,0.8,103.8,55.2,6.6,272.6,290.2,267.6,0,0,1102.2
2023-03-23,실측,G1021,496.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.4,37.8,73.92,42.76,17.84,51.16,67.12,48.56,40.6,15.2,2.32,0.0,0,0,0,0,407.68
2023-03-23,실측,G1060,498.96,32.8,0.0,0,0,0,0.0,0.0,1.4,12.6,24.8,37.2,38.4,28.4,31.6,28.2,33.4,25.6,11.4,0.2,0.0,91.6,0,0,0,397.6
2023-03-23,실측,G1030,499.2,13.0,0.0,0,0,0,0.0,0.0,0.0,15.0,18.0,1.2,3.4,10.8,9.8,16.0,9.6,46.4,42.0,3.6,0.0,266.6,256.8,23.2,0,735.4
2023-03-23,실측,S5005,499.2,0.0,0.0,0,0,0,0.0,0.08,6.1,24.84,37.38,64.1,107.72,154.76,144.08,163.8,183.06,92.2,52.46,9.14,0.0,0,0,0,0,1039.72
2023-03-23,실측,G1017,500.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.02,56.16,67.28,145.58,84.31,63.5,72.11,136.94,116.6,29.81,5.98,0.0,0,0,0,0,789.3
2023-03-23,실측,S5025,525.0,0.0,0.0,0,0,0,0.0,0.0,0.0,5.76,53.9,41.23,81.26,150.82,203.81,250.61,186.62,112.22,35.76,10.37,0.0,0,0,0,0,1132.37
2023-03-23,실측,S5033,562.32,0.0,0.0,0,0,0,0.0,0.0,3.84,34.08,96.96,86.88,123.36,61.92,109.44,189.12,231.84,109.92,28.32,3.84,0.0,0,0,0,0,1079.52
2023-03-23,실측,B1734,563.57,0.0,0.0,0,0,0,0.0,0.0,1.1,8.26,69.17,22.13,15.41,12.91,12.38,16.18,17.14,38.16,131.95,274.46,24.72,0,0,0,0,643.97
2023-03-23,실측,G1063,576.0,0.0,0.0,0,0,0,0.0,0.0,6.24,27.84,122.88,115.2,88.32,54.24,59.52,100.8,58.56,51.36,12.96,3.36,0.0,0,0,0,0,701.28
2023-03-23,실측,S5029,587.88,0.0,0.0,0,0,0,0.0,0.0,6.24,34.08,65.28,94.56,188.16,227.04,347.04,318.24,269.28,238.56,63.36,18.72,0.0,0,0,0,0,1870.56
2023-03-23,실측,G1059,592.74,0.0,0.0,0,0,0,0.0,0.0,0.48,3.38,14.46,32.78,44.84,42.91,27.48,22.18,41.46,113.3,75.69,12.54,0.0,0,0,0,0,431.49
2023-03-23,실측,S5016,619.83,0.0,0.0,0,0,0,0.0,0.0,0.48,15.36,53.28,195.84,205.92,89.28,147.84,120.0,108.0,48.48,23.04,3.36,0.0,0,0,0,0,1010.88
2023-03-23,실측,S5015,632.61,0.0,0.0,0,0,0,0.0,0.0,0.48,16.32,52.8,196.32,210.24,83.52,150.24,114.24,111.36,50.4,25.92,4.32,0.0,0,0,0,0,1016.16
2023-03-23,실측,S5006,633.6,0.0,0.0,0,0,0,0.0,0.0,4.58,22.18,46.76,95.99,158.85,192.51,224.08,278.56,194.48,134.27,40.55,9.21,0.0,0,0,0,0,1402.01
2023-03-23,실측,S5010,652.68,0.0,0.0,0,0,0,0.0,0.0,13.92,45.12,74.88,66.24,67.2,96.48,109.92,120.48,146.88,149.28,65.28,7.2,0.0,0,0,0,0,962.88
2023-03-23,실측,G1020,694.0,0.0,0.0,0,0,0,0.0,0.0,0.0,13.63,56.64,77.28,69.7,24.82,43.82,58.46,46.75,52.56,21.74,2.35,0.0,0,0,0,0,467.76
2023-03-23,실측,S5041,696.51,0.0,0.0,0,0,0,0.0,0.0,8.16,39.36,136.8,161.28,87.84,78.24,101.76,116.16,98.4,92.64,21.6,4.32,0.0,0,0,0,0,946.56
2023-03-23,실측,S5047,702.9,0.0,0.0,0,0,0,0.0,0.0,6.51,31.1,44.84,51.34,95.46,74.49,49.18,77.38,69.42,65.81,36.16,3.62,0.0,0,0,0,0,605.28
2023-03-23,실측,S5022,705.6,0.0,0.0,0,0,0,0.0,0.0,2.5,44.45,173.66,24.77,158.69,265.44,11.52,10.56,15.17,182.11,380.45,775.1,709.44,30.53,0,0,0,2784.38
2023-03-23,실측,S5019,722.07,0.0,0.0,0,0,0,0.0,0.0,1.44,34.56,77.76,118.8,159.84,69.12,118.08,246.96,246.24,146.16,33.84,4.32,0.0,0,0,0,0,1257.12
2023-03-23,실측,B1730,737.87,0.0,0.0,0,0,0,0.0,0.0,4.54,21.02,103.46,26.42,14.54,13.82,12.31,17.06,18.14,53.21,191.02,390.74,18.58,0,0,0,0,884.88
2023-03-23,실측,S5008,799.2,0.0,0.0,0,0,0,0.0,0.0,3.62,15.91,36.88,67.98,89.67,63.64,86.78,167.77,73.04,41.94,11.57,0.72,0.0,0,0,0,0,659.52
2023-03-23,실측,S5040,819.18,0.0,0.0,0,0,0,0.0,0.0,15.12,54.72,78.48,95.76,86.4,79.92,82.8,132.48,90.72,149.76,72.72,9.36,0.0,0,0,0,0,948.24
2023-03-23,실측,S5011,827.72,0.0,0.0,0,0,0,0.0,0.72,12.96,25.92,78.48,210.24,399.6,477.36,356.4,354.96,260.64,334.08,133.92,13.68,0.0,0,0,0,0,2658.96
2023-03-23,실측,B1777,853.2,0.0,0.0,0,0,0,0.0,0.0,0.0,13.74,33.99,32.54,29.65,30.37,30.37,27.48,24.59,23.86,1.45,0.0,168.5,0,0,0,0,416.54
2023-03-23,실측,S5039,879.12,0.0,0.0,0,0,0,0.0,0.0,15.84,56.16,81.36,98.64,88.56,82.8,85.68,134.64,95.04,159.84,76.32,10.8,0.0,0,0,0,0,985.68
2023-03-23,실측,S5046,881.82,0.0,0.0,0,0,0,0.0,0.72,19.52,47.01,66.53,160.54,323.98,350.73,410.75,342.05,268.29,232.86,101.24,11.57,0.0,0,0,0,0,2335.8
2023-03-23,실측,G1065,889.76,0.0,0.0,0,0,0,0.0,0.22,11.06,41.58,99.43,138.49,144.56,192.0,202.12,227.29,181.73,141.88,87.14,21.55,0.0,0,0,0,0,1489.06
2023-03-23,실측,B1732,894.74,0.0,0.0,0,0,0,0.0,0.0,2.95,18.86,109.3,26.42,14.76,14.11,12.1,18.14,18.94,56.09,209.02,410.33,27.72,0,0,0,0,938.74
2023-03-23,실측,G1023,898.0,0.0,0.0,0,0,0,0.0,0.0,0.0,22.25,99.14,110.81,365.4,278.35,108.94,165.1,307.51,269.35,57.96,11.88,0.0,0,0,0,0,1796.69
2023-03-23,실측,S5003,911.2,0.0,0.0,0,0,0,0.0,0.0,0.0,7.3,45.13,82.22,209.35,155.84,124.09,95.75,82.01,40.28,7.96,1.88,0.0,0,0,0,0,851.81
2023-03-23,실측,S5023,937.95,0.0,0.0,0,0,0,0.0,0.0,8.98,90.44,328.38,329.51,526.51,878.83,987.65,1107.62,869.04,407.72,192.96,42.29,0.0,0,0,0,0,5769.93
2023-03-23,실측,B1778,940.8,0.0,0.0,0,0,0,0.0,0.0,0.0,13.74,39.05,32.54,30.37,29.65,30.37,31.1,26.76,28.93,1.45,0.0,135.23,0,0,0,0,399.18
2023-03-23,실측,G1024,947.03,0.0,0.0,0,0,0,0.0,0.0,2.45,19.08,129.02,29.38,15.7,15.34,12.89,19.58,20.16,67.9,214.92,444.96,141.77,0,0,0,0,1133.14
2023-03-23,실측,G1061,949.12,0.0,0.0,0,0,0,0.0,0.0,10.08,46.08,200.88,192.24,147.6,90.0,102.96,168.48,97.92,87.12,22.32,6.48,0.0,0,0,0,0,1172.16
2023-03-23,실측,S5042,950.16,0.0,0.0,0,0,0,0.0,0.0,23.47,92.66,115.42,54.58,48.53,41.76,40.32,47.02,355.18,365.62,601.42,602.71,601.99,278.42,0,0,0,3269.09
2023-03-23,실측,S5050,952.38,0.0,0.0,0,0,0,0.0,0.0,9.36,53.28,63.36,91.44,94.32,116.64,97.2,80.64,61.92,189.36,64.8,12.24,0.0,0,0,0,0,934.56
2023-03-23,실측,G1051,956.16,16.56,0.0,0,0,0,0.0,0.0,0.72,12.24,32.4,12.96,10.08,12.24,12.96,12.96,10.8,36.0,16.56,0.0,0.0,368.64,0,0,0,555.12
2023-03-23,실측,G1054,957.6,0.0,0.0,0,0,0,0.0,0.0,8.68,43.39,101.24,130.89,151.14,192.36,217.67,242.98,188.02,133.06,69.42,13.02,0.0,0,0,0,0,1491.88
2023-03-23,실측,S5001,972.0,0.0,0.0,0,0,0,0.0,0.0,1.45,25.24,36.45,43.68,66.31,170.3,361.15,287.67,303.15,244.28,82.22,10.12,0.0,0,0,0,0,1632.02
2023-03-23,실측,G1062,976.64,0.0,0.0,0,0,0,0.0,0.0,12.24,49.68,218.88,203.04,165.6,92.88,111.6,188.64,109.44,102.24,24.48,7.2,0.0,0,0,0,0,1285.92
2023-03-23,실측,S5013,977.67,0.0,0.0,0,0,0,0.0,0.0,4.32,27.36,48.24,54.72,103.68,115.92,72.72,113.04,143.28,144.0,59.04,3.6,0.0,0,0,0,0,889.92
2023-03-23,실측,G1055,990.0,0.0,0.0,0,0,0,0.0,0.0,0.72,40.5,118.6,29.65,15.91,15.19,14.46,15.19,15.91,44.84,13.02,548.88,107.03,0,0,0,0,979.88
2023-03-23,실측,G1031,991.515,0.0,0.0,0,0,0,0.0,0.0,2.16,21.6,59.04,64.08,53.28,59.76,69.12,72.72,61.92,172.8,352.08,0.72,0.0,0,0,0,0,989.28
2023-03-23,실측,G1028,993.6,0.0,0.0,0,0,0,0.0,0.0,0.0,21.24,39.17,48.02,94.39,158.47,128.74,115.49,61.92,95.26,64.8,8.71,0.0,0,0,0,0,836.21
2023-03-23,실측,G1027,994.17,0.0,0.0,0,0,0,0.0,0.0,2.16,37.44,73.44,102.96,139.68,128.16,138.24,72.0,94.32,55.44,40.32,12.24,0.0,0,0,0,0,896.4
2023-03-23,실측,B1789,996.3,0.0,0.0,0,0,0,0.0,0.0,0.72,13.68,24.48,46.8,94.32,148.32,110.16,72.0,123.84,85.68,37.44,1.44,0.0,0,0,0,0,758.88
2023-03-23,실측,B1791,996.6,0.0,0.0,0,0,0,0.0,0.0,4.34,18.8,39.05,46.28,104.86,110.64,130.89,78.82,62.19,41.94,39.05,3.62,0.0,0,0,0,0,680.49
2023-03-23,실측,G1029,996.84,0.0,0.0,0,0,0,0.0,0.0,0.0,5.04,38.88,79.2,70.56,110.16,124.56,133.2,144.0,72.0,41.76,0.0,0.0,0,0,0,0,819.36
2023-03-23,실측,G1067,997.12,0.0,0.0,0,0,0,0.0,0.0,4.9,48.02,106.42,56.95,31.61,58.32,55.44,38.45,63.07,69.19,466.06,582.98,200.81,53.64,0,0,0,1835.86
2023-03-23,실측,G1068,997.12,0.0,0.0,0,0,0,0.0,0.0,6.62,52.63,112.32,44.93,39.74,80.64,67.18,44.71,45.29,67.03,511.92,543.82,183.38,51.77,0,0,0,1851.98
2023-03-23,실측,B1795,997.12,0.0,0.0,0,0,0,0.0,0.0,6.8,69.5,207.62,308.36,456.39,754.18,702.62,608.03,452.91,368.67,171.75,18.44,0.0,0,0,0,0,4125.26
2023-03-23,실측,G1064,997.92,580.7,431.0,17.36,0,0,0.0,0.0,2.17,24.59,41.94,14.46,17.36,18.8,20.25,12.29,14.46,122.94,73.76,10.12,0.0,0,0,429.56,17.36,1849.11
2023-03-23,실측,G1058,998.4,0.0,0.0,0,0,0,0.0,0.0,10.85,46.28,200.32,203.21,151.86,95.46,106.3,169.94,101.97,86.78,23.86,7.23,0.0,0,0,0,0,1204.06
2023-03-23,실측,G1057,998.4,0.0,0.0,0,0,0,0.0,0.0,8.68,44.84,197.42,211.16,170.67,94.73,113.54,190.91,112.09,104.86,25.31,7.96,0.0,0,0,0,0,1282.16
2023-03-23,실측,G1056,998.4,0.0,0.0,0,0,0,0.0,0.0,10.85,49.9,214.78,217.67,172.84,97.63,113.54,191.64,112.09,103.41,26.76,7.96,0.0,0,0,0,0,1319.04
2023-03-23,실측,B1743,998.4,645.55,417.67,81.65,3.53,0,0.0,0.0,7.42,64.66,152.86,51.48,52.13,54.07,55.22,65.45,80.42,216.0,88.49,12.46,0.0,0,17.71,646.85,621.86,3335.47
2023-03-23,실측,B1793,998.64,0.0,0.0,0,0,0,0.0,0.0,7.23,26.76,52.79,91.84,110.64,263.23,323.25,281.31,195.25,220.56,96.9,16.63,0.0,0,0,0,0,1686.41
2023-03-23,실측,G1052,999.0,0.0,0.0,0,0,0,0.0,0.0,10.8,60.48,118.08,169.92,209.52,452.88,418.32,300.24,206.64,172.08,131.76,17.28,0.0,0,0,0,0,2268.0
2023-03-23,실측,G1050,999.0,0.0,0.0,0,0,0,0.0,0.0,10.8,48.24,108.72,93.6,131.76,324.72,253.44,248.4,225.36,252.72,119.52,23.04,0.0,0,0,0,0,1840.32
2023-03-23,실측,S5048,999.0,0.0,0.0,0,0,0,0.0,0.0,10.08,56.88,67.68,99.36,102.24,122.4,108.72,87.84,69.84,213.84,71.28,12.96,0.0,0,0,0,0,1023.12
2023-03-23,실측,S5049,999.0,0.0,0.0,0,0,0,0.0,0.0,7.2,54.72,65.52,96.48,97.92,120.96,102.96,83.52,65.52,201.6,68.4,11.52,0.0,0,0,0,0,976.32
2023-03-23,실측,G1033,999.08,0.0,0.0,0,0,0,0.0,0.0,10.08,56.16,83.52,77.04,77.04,130.32,198.72,144.0,183.6,290.88,91.44,233.28,221.76,23.04,0,0,0,1820.88
2023-03-23,실측,S5012,999.99,0.0,0.0,0,0,0,0.0,0.0,11.52,29.52,89.28,233.28,452.88,530.64,383.76,378.0,280.8,336.24,124.56,12.96,0.0,0,0,0,0,2863.44
2023-03-23,실측,S5035,1200.0,295.0,279.8,274.2,265,244,287.0,141.0,423.0,192.16,353.28,510.96,142.92,935.28,736.0,700.25,649.19,574.28,347.88,224.28,286.0,281,254,297,125,8818.48
2023-03-23,실측,B1776,1200.0,0.0,0.0,0,0,0,0.0,0.1,0.48,16.51,62.98,100.61,103.78,77.47,80.45,84.96,137.28,71.23,31.97,11.14,0.0,0,0,0,0,778.94
2023-03-23,실측,S5031,1301.0,0.0,0.0,0,0,0,0.0,1.0,44.42,182.88,448.59,660.91,1077.34,1638.63,1681.28,1589.27,1241.63,1039.1,417.63,38.03,0.0,0,0,0,0,10060.72
2023-03-23,실측,B1784,1499.4,0.0,0.0,0,0,0,0.0,0.0,6.0,79.2,237.6,43.2,24.0,19.2,16.8,24.0,26.4,110.4,344.4,738.0,104.4,0,0,0,0,1773.6
2023-03-23,실측,B1785,1600.62,0.0,0.0,0,0,0,0.0,0.0,0.0,36.0,156.0,19.2,15.6,15.6,15.6,16.8,16.8,129.6,487.2,786.0,81.6,0,0,0,0,1776.0
2023-03-23,실측,B1727,1642.5,0.0,0.0,0,0,0,0.0,0.0,12.0,96.0,320.4,524.4,226.8,217.2,225.6,475.2,526.8,241.2,51.6,7.2,0.0,0,0,0,0,2924.4
2023-03-23,실측,B1794,1807.92,0.0,0.0,0,0,0,0.0,0.0,0.0,1.81,18.08,1.81,103.05,274.8,238.64,144.63,57.85,28.93,50.62,1.81,0.0,0,0,0,0,922.03
2023-03-23,실측,B1728,2082.08,0.0,0.0,0,0,0,0.0,0.0,3.6,54.0,97.2,37.8,28.8,39.6,34.2,34.2,27.0,309.6,756.0,327.6,0.0,0,0,0,0,1749.6
2023-03-23,실측,S5037,2219.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,141.12,158.4,144.96,139.68,72.24,61.2,36.48,0.48,957.12,0.0,0.0,0,0,0,0,1711.68
2023-03-23,실측,B1783,2744.56,0.0,0.0,0,0,0,0.0,0.0,12.0,103.2,249.6,74.4,64.8,74.4,91.2,100.8,105.6,852.0,847.2,1581.6,1550.4,614.4,0,0,0,6321.6
